Date,URL
"2018-05-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-25
"2018-05-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-26
"2018-05-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-27
"2018-05-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-28
"2018-05-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-29
"2018-05-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-30
"2018-05-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-19
"2018-06-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-1
"2018-06-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-2
"2018-06-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-3
"2018-06-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-4
"2018-06-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-5
"2018-06-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-6
"2018-06-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-7
"2018-06-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-8
"2018-06-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-9
"2018-06-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-10
"2018-06-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-11
"2018-06-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-12
"2018-06-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-13
"2018-06-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-14
"2018-06-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-15
"2018-06-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-16
"2018-06-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-17
"2018-06-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-18
"2018-06-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-19
"2018-06-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-20
"2018-06-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-6-19
"2018-10-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-21
"2018-10-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-22
"2018-10-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-23
"2018-10-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-24
"2018-10-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-25
"2018-10-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-26
"2018-10-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-27
"2018-10-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-28
"2018-10-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-10-29
